key_pair,comfort_score,distance_interval,distance_return,distance_setup,distance_total,dvorak7_columns,dvorak7_distribution,dvorak7_inward,dvorak7_middle,dvorak7_remote,dvorak7_score,dvorak7_strength,dvorak7_vspan,engram7_hspan,engram7_load,engram7_position,engram7_score,engram7_sequence,engram7_strength,engram7_stretch,engram7_vspan,time_interval,time_return,time_setup,time_total,comfort_score_normalized,distance_interval_normalized,distance_return_normalized,distance_setup_normalized,distance_total_normalized,dvorak7_columns_normalized,dvorak7_distribution_normalized,dvorak7_inward_normalized,dvorak7_middle_normalized,dvorak7_remote_normalized,dvorak7_score_normalized,dvorak7_strength_normalized,dvorak7_vspan_normalized,engram7_hspan_normalized,engram7_load_normalized,engram7_position_normalized,engram7_score_normalized,engram7_sequence_normalized,engram7_strength_normalized,engram7_stretch_normalized,engram7_vspan_normalized,time_interval_normalized,time_return_normalized,time_setup_normalized,time_total_normalized
WA,-0.932945,0.0,19.646883,19.646883,39.293765,1.0,0.5,0.0,0.5,0.0,2.5,0.0,0.5,0.0,1.0,0.75,3.25,0.0,0.0,1.0,0.5,155.0,200.0,200.0,916.8,0.378037,0.0,0.28067,0.56134,0.291065,1.0,0.5,0.0,0.5,0.0,0.357143,0.0,0.5,0.0,1.0,0.75,0.464286,0.0,0.0,1.0,0.5,0.157143,0.0,0.0,0.51
WB,-1.428568,34.669872,54.316754,19.646883,108.633509,0.5,0.5,1.0,0.0,1.0,3.5,0.5,0.0,1.0,1.0,0.25,3.25,0.0,0.5,0.5,0.0,448.0,286.2,200.0,943.799362,0.047621,0.630361,0.775954,0.56134,0.804693,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.25,0.464286,0.0,0.5,0.5,0.0,0.994286,0.431,0.0,0.549705
WC,-1.099662,21.470911,41.117793,19.646883,82.235587,1.0,0.5,1.0,0.0,0.0,3.0,0.5,0.0,0.0,1.0,0.0,2.5,0.0,0.5,1.0,0.0,448.0,200.0,200.0,916.8,0.266892,0.39038,0.587397,0.56134,0.609152,1.0,0.5,1.0,0.0,0.0,0.428571,0.5,0.0,0.0,1.0,0.0,0.357143,0.0,0.5,1.0,0.0,0.994286,0.0,0.0,0.51
WD,-0.641962,0.0,19.646883,19.646883,39.293765,1.0,0.5,1.0,0.5,0.0,4.0,0.5,0.5,0.0,1.0,0.75,3.75,0.0,0.5,1.0,0.5,177.0,206.4,200.0,724.686924,0.572025,0.0,0.28067,0.56134,0.291065,1.0,0.5,1.0,0.5,0.0,0.571429,0.5,0.5,0.0,1.0,0.75,0.535714,0.0,0.5,1.0,0.5,0.22,0.032,0.0,0.227481
WE,-0.543072,19.646883,39.293765,19.646883,78.587531,1.0,0.5,1.0,0.0,0.0,4.0,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,162.0,211.5,200.0,761.216368,0.637952,0.357216,0.56134,0.56134,0.58213,1.0,0.5,1.0,0.0,0.0,0.571429,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.177143,0.0575,0.0,0.281201
WF,-0.593653,0.0,19.646883,19.646883,39.293765,1.0,0.5,1.0,0.5,1.0,5.0,0.5,0.5,1.0,1.0,0.75,4.75,0.0,0.5,1.0,0.5,280.0,244.5,200.0,818.869325,0.604232,0.0,0.28067,0.56134,0.291065,1.0,0.5,1.0,0.5,1.0,0.714286,0.5,0.5,1.0,1.0,0.75,0.678571,0.0,0.5,1.0,0.5,0.514286,0.2225,0.0,0.365984
WG,-1.428568,19.0,38.646883,19.646883,77.293765,0.5,0.5,1.0,0.5,1.0,4.5,0.5,0.5,1.0,1.0,0.25,3.75,0.0,0.5,0.5,0.5,197.0,200.0,200.0,710.996974,0.047621,0.345455,0.552098,0.56134,0.572546,0.5,0.5,1.0,0.5,1.0,0.642857,0.5,0.5,1.0,1.0,0.25,0.535714,0.0,0.5,0.5,0.5,0.277143,0.0,0.0,0.207348
WH,-0.689815,19.0,38.646883,19.646883,77.293765,0.5,1.0,1.0,0.5,1.0,5.5,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,136.0,200.0,200.0,772.313321,0.540123,0.345455,0.552098,0.56134,0.572546,0.5,1.0,1.0,0.5,1.0,0.785714,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.102857,0.0,0.0,0.29752
WI,-0.442286,19.646883,39.293765,19.646883,78.587531,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,111.0,203.4,200.0,705.611929,0.705143,0.357216,0.56134,0.56134,0.58213,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.031429,0.017,0.0,0.199429
WJ,-0.302101,0.0,19.646883,19.646883,39.293765,1.0,1.0,1.0,0.5,1.0,6.0,0.5,1.0,1.0,1.0,0.75,6.25,1.0,0.5,1.0,1.0,116.0,244.5,200.0,968.500509,0.798599,0.0,0.28067,0.56134,0.291065,1.0,1.0,1.0,0.5,1.0,0.857143,0.5,1.0,1.0,1.0,0.75,0.892857,1.0,0.5,1.0,1.0,0.045714,0.2225,0.0,0.58603
WK,-0.374592,0.0,19.646883,19.646883,39.293765,1.0,1.0,1.0,0.5,1.0,6.0,0.5,1.0,1.0,1.0,0.75,6.25,1.0,0.5,1.0,1.0,242.0,200.0,200.0,750.180002,0.750272,0.0,0.28067,0.56134,0.291065,1.0,1.0,1.0,0.5,1.0,0.857143,0.5,1.0,1.0,1.0,0.75,0.892857,1.0,0.5,1.0,1.0,0.405714,0.0,0.0,0.264971
WL,-0.408355,0.0,19.646883,19.646883,39.293765,1.0,1.0,1.0,0.5,1.0,5.5,0.0,1.0,1.0,1.0,0.75,5.75,1.0,0.0,1.0,1.0,192.0,211.5,200.0,770.997272,0.727763,0.0,0.28067,0.56134,0.291065,1.0,1.0,1.0,0.5,1.0,0.785714,0.0,1.0,1.0,1.0,0.75,0.821429,1.0,0.0,1.0,1.0,0.262857,0.0575,0.0,0.295584
WM,-0.539175,21.470911,41.117793,19.646883,82.235587,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,290.0,200.0,200.0,786.080796,0.64055,0.39038,0.587397,0.56134,0.609152,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.542857,0.0,0.0,0.317766
WN,-0.689815,21.023796,40.670679,19.646883,81.341357,0.5,1.0,1.0,0.0,1.0,5.0,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,138.0,227.4,200.0,652.89218,0.540123,0.382251,0.58101,0.56134,0.602529,0.5,1.0,1.0,0.0,1.0,0.714286,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.108571,0.137,0.0,0.1219
WO,-0.543072,19.646883,39.293765,19.646883,78.587531,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.5,5.5,1.0,0.0,1.0,1.0,112.0,233.1,200.0,769.404206,0.637952,0.357216,0.56134,0.56134,0.58213,1.0,1.0,1.0,0.0,1.0,0.714286,0.0,1.0,1.0,1.0,0.5,0.785714,1.0,0.0,1.0,1.0,0.034286,0.1655,0.0,0.293241
WP,-0.63,19.646883,39.293765,19.646883,78.587531,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,448.0,200.0,200.0,916.8,0.58,0.357216,0.56134,0.56134,0.58213,1.0,1.0,1.0,0.0,1.0,0.714286,0.0,1.0,1.0,1.0,0.0,0.714286,1.0,0.0,1.0,1.0,0.994286,0.0,0.0,0.51
WQ,-0.917174,19.646883,39.293765,19.646883,78.587531,1.0,0.5,0.0,0.0,0.0,2.5,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,174.0,218.4,200.0,790.528308,0.388551,0.357216,0.56134,0.56134,0.58213,1.0,0.5,0.0,0.0,0.0,0.357143,0.0,1.0,1.0,1.0,0.0,0.571429,0.0,0.0,1.0,1.0,0.211429,0.092,0.0,0.324306
WR,-0.586577,19.646883,39.293765,19.646883,78.587531,1.0,0.5,1.0,0.0,1.0,5.0,0.5,1.0,0.0,1.0,0.0,4.5,1.0,0.5,1.0,1.0,194.5,200.0,200.0,880.192971,0.608949,0.357216,0.56134,0.56134,0.58213,1.0,0.5,1.0,0.0,1.0,0.714286,0.5,1.0,0.0,1.0,0.0,0.642857,1.0,0.5,1.0,1.0,0.27,0.0,0.0,0.456166
WS,-0.884553,19.646883,0.0,19.646883,39.293765,1.0,0.0,0.0,0.5,0.0,2.0,0.0,0.5,0.0,0.0,0.75,2.25,0.0,0.0,1.0,0.5,236.0,200.0,200.0,861.211085,0.410298,0.357216,0.0,0.56134,0.291065,1.0,0.0,0.0,0.5,0.0,0.285714,0.0,0.5,0.0,0.0,0.75,0.321429,0.0,0.0,1.0,0.5,0.388571,0.0,0.0,0.428252
WT,-1.428568,23.600847,43.24773,19.646883,86.49546,0.5,0.5,1.0,0.0,1.0,4.5,0.5,1.0,0.0,1.0,0.25,4.25,1.0,0.5,0.5,1.0,232.0,200.0,200.0,656.740861,0.047621,0.429106,0.617825,0.56134,0.640707,0.5,0.5,1.0,0.0,1.0,0.642857,0.5,1.0,0.0,1.0,0.25,0.607143,1.0,0.5,0.5,1.0,0.377143,0.0,0.0,0.12756
WU,-0.442286,19.646883,39.293765,19.646883,78.587531,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.0,5.5,1.0,0.5,1.0,1.0,122.0,213.6,200.0,944.382787,0.705143,0.357216,0.56134,0.56134,0.58213,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.0,0.785714,1.0,0.5,1.0,1.0,0.062857,0.068,0.0,0.550563
WV,-0.976303,21.470911,41.117793,19.646883,82.235587,1.0,0.5,1.0,0.0,1.0,4.0,0.5,0.0,1.0,1.0,0.5,4.0,0.0,0.5,1.0,0.0,147.0,234.6,200.0,846.885935,0.349131,0.39038,0.587397,0.56134,0.609152,1.0,0.5,1.0,0.0,1.0,0.571429,0.5,0.0,1.0,1.0,0.5,0.571429,0.0,0.5,1.0,0.0,0.134286,0.173,0.0,0.407185
WW,-0.579716,0.0,19.646883,19.646883,39.293765,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5,2.5,0.0,0.0,1.0,1.0,149.0,200.0,200.0,794.03498,0.613522,0.0,0.28067,0.56134,0.291065,1.0,0.0,0.0,0.0,0.0,0.285714,0.0,1.0,0.0,0.0,0.5,0.357143,0.0,0.0,1.0,1.0,0.14,0.0,0.0,0.329463
WX,-1.274026,40.853396,21.470911,19.646883,81.97119,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,1.0,0.0,448.0,200.0,200.0,916.8,0.150649,0.742789,0.306727,0.56134,0.607194,1.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.5,0.214286,0.0,0.0,1.0,0.0,0.994286,0.0,0.0,0.51
WY,-0.689815,30.610456,50.257338,19.646883,100.514677,0.5,1.0,1.0,0.0,1.0,5.0,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,287.5,200.0,200.0,702.322675,0.540123,0.556554,0.717962,0.56134,0.744553,0.5,1.0,1.0,0.0,1.0,0.714286,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.535714,0.0,0.0,0.194592
WZ,-1.428568,21.470911,41.117793,19.646883,82.235587,1.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5,2.5,0.0,0.0,1.0,0.0,448.0,400.0,200.0,1048.0,0.047621,0.39038,0.587397,0.56134,0.609152,1.0,0.5,0.0,0.0,0.0,0.214286,0.0,0.0,0.0,1.0,0.5,0.357143,0.0,0.0,1.0,0.0,0.994286,1.0,0.0,0.702941
W[,-0.689815,23.600847,43.24773,19.646883,86.49546,0.5,1.0,1.0,0.0,1.0,4.5,0.0,1.0,1.0,1.0,0.25,4.75,1.0,0.0,0.5,1.0,174.0,200.0,200.0,790.528308,0.540123,0.429106,0.617825,0.56134,0.640707,0.5,1.0,1.0,0.0,1.0,0.642857,0.0,1.0,1.0,1.0,0.25,0.678571,1.0,0.0,0.5,1.0,0.211429,0.0,0.0,0.324306
X',-0.828168,19.0,40.470911,21.470911,80.941821,0.5,1.0,1.0,0.5,1.0,5.0,0.0,1.0,1.0,1.0,0.25,4.75,1.0,0.0,0.5,1.0,448.0,200.0,400.0,1048.0,0.447888,0.345455,0.578156,0.613455,0.599569,0.5,1.0,1.0,0.5,1.0,0.714286,0.0,1.0,1.0,1.0,0.25,0.678571,1.0,0.0,0.5,1.0,0.994286,0.0,1.0,0.702941
"X,",-0.785464,21.470911,42.941821,21.470911,85.883642,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.0,5.5,1.0,0.5,1.0,1.0,448.0,200.0,400.0,1048.0,0.476358,0.39038,0.613455,0.613455,0.636175,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.0,0.785714,1.0,0.5,1.0,1.0,0.994286,0.0,1.0,0.702941
X.,-0.81978,21.470911,42.941821,21.470911,85.883642,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.5,5.5,1.0,0.0,1.0,1.0,448.0,200.0,400.0,1048.0,0.45348,0.39038,0.613455,0.613455,0.636175,1.0,1.0,1.0,0.0,1.0,0.714286,0.0,1.0,1.0,1.0,0.5,0.785714,1.0,0.0,1.0,1.0,0.994286,0.0,1.0,0.702941
X/,-0.79494,21.470911,42.941821,21.470911,85.883642,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.5,5.5,1.0,0.0,1.0,1.0,448.0,200.0,400.0,1248.0,0.47004,0.39038,0.613455,0.613455,0.636175,1.0,1.0,1.0,0.0,1.0,0.714286,0.0,1.0,1.0,1.0,0.5,0.785714,1.0,0.0,1.0,1.0,0.994286,0.0,1.0,0.997059
X;,-0.578609,0.0,21.470911,21.470911,42.941821,1.0,1.0,1.0,0.5,1.0,5.5,0.0,1.0,1.0,1.0,0.75,5.75,1.0,0.0,1.0,1.0,448.0,200.0,400.0,1048.0,0.614261,0.0,0.306727,0.613455,0.318088,1.0,1.0,1.0,0.5,1.0,0.785714,0.0,1.0,1.0,1.0,0.75,0.821429,1.0,0.0,1.0,1.0,0.994286,0.0,1.0,0.702941
XA,-1.075631,0.0,21.470911,21.470911,42.941821,1.0,0.5,0.0,0.5,0.0,2.5,0.0,0.5,0.0,1.0,0.75,3.25,0.0,0.0,1.0,0.5,208.0,200.0,400.0,1048.0,0.282913,0.0,0.306727,0.613455,0.318088,1.0,0.5,0.0,0.5,0.0,0.357143,0.0,0.5,0.0,1.0,0.75,0.464286,0.0,0.0,1.0,0.5,0.308571,0.0,1.0,0.702941
XB,-1.442261,34.669872,56.140782,21.470911,112.281564,0.5,0.5,1.0,0.0,1.0,4.5,0.5,1.0,0.0,1.0,0.25,4.25,1.0,0.5,0.5,1.0,448.0,286.2,400.0,1136.332648,0.038493,0.630361,0.802011,0.613455,0.831715,0.5,0.5,1.0,0.0,1.0,0.642857,0.5,1.0,0.0,1.0,0.25,0.607143,1.0,0.5,0.5,1.0,0.994286,0.431,1.0,0.832842
XC,-0.969863,21.470911,42.941821,21.470911,85.883642,1.0,0.5,1.0,0.0,0.0,4.0,0.5,1.0,1.0,1.0,0.0,5.5,1.0,0.5,1.0,1.0,233.0,200.0,400.0,883.380029,0.353424,0.39038,0.613455,0.613455,0.636175,1.0,0.5,1.0,0.0,0.0,0.571429,0.5,1.0,1.0,1.0,0.0,0.785714,1.0,0.5,1.0,1.0,0.38,0.0,1.0,0.460853
XD,-0.953484,0.0,21.470911,21.470911,42.941821,1.0,0.5,1.0,0.5,0.0,4.0,0.5,0.5,0.0,1.0,0.75,3.75,0.0,0.5,1.0,0.5,448.0,206.4,400.0,1054.551641,0.364344,0.0,0.306727,0.613455,0.318088,1.0,0.5,1.0,0.5,0.0,0.571429,0.5,0.5,0.0,1.0,0.75,0.535714,0.0,0.5,1.0,0.5,0.994286,0.032,1.0,0.712576
XE,-1.25098,19.646883,41.117793,21.470911,82.235587,1.0,0.5,1.0,0.0,0.0,3.0,0.5,0.0,0.0,1.0,0.5,3.0,0.0,0.5,1.0,0.0,224.0,211.5,400.0,881.16673,0.166014,0.357216,0.587397,0.613455,0.609152,1.0,0.5,1.0,0.0,0.0,0.428571,0.5,0.0,0.0,1.0,0.5,0.428571,0.0,0.5,1.0,0.0,0.354286,0.0575,1.0,0.457598
XF,-0.836557,0.0,21.470911,21.470911,42.941821,1.0,0.5,1.0,0.5,1.0,5.0,0.5,0.5,1.0,1.0,0.75,4.75,0.0,0.5,1.0,0.5,448.0,244.5,400.0,1105.396844,0.442295,0.0,0.306727,0.613455,0.318088,1.0,0.5,1.0,0.5,1.0,0.714286,0.5,0.5,1.0,1.0,0.75,0.678571,0.0,0.5,1.0,0.5,0.994286,0.2225,1.0,0.787348
XG,-1.442261,19.0,40.470911,21.470911,80.941821,0.5,0.5,1.0,0.5,1.0,4.5,0.5,0.5,1.0,1.0,0.25,3.75,0.0,0.5,0.5,0.5,448.0,200.0,400.0,1048.760971,0.038493,0.345455,0.578156,0.613455,0.599569,0.5,0.5,1.0,0.5,1.0,0.642857,0.5,0.5,1.0,1.0,0.25,0.535714,0.0,0.5,0.5,0.5,0.994286,0.0,1.0,0.70406
XH,-0.828168,19.0,40.470911,21.470911,80.941821,0.5,1.0,1.0,0.5,1.0,5.5,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,448.0,200.0,400.0,1067.633136,0.447888,0.345455,0.578156,0.613455,0.599569,0.5,1.0,1.0,0.5,1.0,0.785714,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.994286,0.0,1.0,0.731813
XI,-0.580639,19.646883,41.117793,21.470911,82.235587,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,173.0,203.4,400.0,838.026863,0.612907,0.357216,0.587397,0.613455,0.609152,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.208571,0.017,1.0,0.394157
XJ,-0.440455,0.0,21.470911,21.470911,42.941821,1.0,1.0,1.0,0.5,1.0,6.0,0.5,1.0,1.0,1.0,0.75,6.25,1.0,0.5,1.0,1.0,448.0,244.5,400.0,1093.220488,0.706363,0.0,0.306727,0.613455,0.318088,1.0,1.0,1.0,0.5,1.0,0.857143,0.5,1.0,1.0,1.0,0.75,0.892857,1.0,0.5,1.0,1.0,0.994286,0.2225,1.0,0.769442
XK,-0.512945,0.0,21.470911,21.470911,42.941821,1.0,1.0,1.0,0.5,1.0,6.0,0.5,1.0,1.0,1.0,0.75,6.25,1.0,0.5,1.0,1.0,448.0,200.0,400.0,1054.4,0.658037,0.0,0.306727,0.613455,0.318088,1.0,1.0,1.0,0.5,1.0,0.857143,0.5,1.0,1.0,1.0,0.75,0.892857,1.0,0.5,1.0,1.0,0.994286,0.0,1.0,0.712353
XL,-0.546709,0.0,21.470911,21.470911,42.941821,1.0,1.0,1.0,0.5,1.0,5.5,0.0,1.0,1.0,1.0,0.75,5.75,1.0,0.0,1.0,1.0,188.0,211.5,400.0,806.521626,0.635527,0.0,0.306727,0.613455,0.318088,1.0,1.0,1.0,0.5,1.0,0.785714,0.0,1.0,1.0,1.0,0.75,0.821429,1.0,0.0,1.0,1.0,0.251429,0.0575,1.0,0.347826
XM,-0.677529,21.470911,42.941821,21.470911,85.883642,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,448.0,200.0,400.0,1082.6,0.548314,0.39038,0.613455,0.613455,0.636175,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.994286,0.0,1.0,0.753824
XN,-0.828168,21.023796,42.494707,21.470911,84.989413,0.5,1.0,1.0,0.0,1.0,5.0,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,448.0,227.4,400.0,1077.157357,0.447888,0.382251,0.607067,0.613455,0.629551,0.5,1.0,1.0,0.0,1.0,0.714286,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.994286,0.137,1.0,0.74582
XO,-0.681426,19.646883,41.117793,21.470911,82.235587,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.5,5.5,1.0,0.0,1.0,1.0,448.0,233.1,400.0,1096.771791,0.545716,0.357216,0.587397,0.613455,0.609152,1.0,1.0,1.0,0.0,1.0,0.714286,0.0,1.0,1.0,1.0,0.5,0.785714,1.0,0.0,1.0,1.0,0.994286,0.1655,1.0,0.774664
XP,-0.768354,19.646883,41.117793,21.470911,82.235587,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,160.0,200.0,400.0,840.448964,0.487764,0.357216,0.587397,0.613455,0.609152,1.0,1.0,1.0,0.0,1.0,0.714286,0.0,1.0,1.0,1.0,0.0,0.714286,1.0,0.0,1.0,1.0,0.171429,0.0,1.0,0.397719
XQ,-1.442261,19.646883,41.117793,21.470911,82.235587,1.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,448.0,218.4,400.0,1071.140232,0.038493,0.357216,0.587397,0.613455,0.609152,1.0,0.5,0.0,0.0,0.0,0.214286,0.0,0.0,0.0,1.0,0.0,0.285714,0.0,0.0,1.0,0.0,0.994286,0.092,1.0,0.736971
XR,-1.242302,19.646883,41.117793,21.470911,82.235587,1.0,0.5,1.0,0.0,1.0,4.0,0.5,0.0,1.0,1.0,0.0,3.5,0.0,0.5,1.0,0.0,448.0,200.0,400.0,1061.6,0.171799,0.357216,0.587397,0.613455,0.609152,1.0,0.5,1.0,0.0,1.0,0.571429,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.994286,0.0,1.0,0.722941
XS,-1.030731,21.470911,0.0,21.470911,42.941821,1.0,0.0,0.0,0.5,0.0,2.0,0.0,0.5,0.0,0.0,0.75,2.25,0.0,0.0,1.0,0.5,448.0,200.0,400.0,1059.5,0.312846,0.39038,0.0,0.613455,0.318088,1.0,0.0,0.0,0.5,0.0,0.285714,0.0,0.5,0.0,0.0,0.75,0.321429,0.0,0.0,1.0,0.5,0.994286,0.0,1.0,0.719853
XT,-1.442261,23.600847,45.071758,21.470911,90.143516,0.5,0.5,1.0,0.0,1.0,3.5,0.5,0.0,1.0,1.0,0.25,3.25,0.0,0.5,0.5,0.0,209.0,200.0,400.0,876.103587,0.038493,0.429106,0.643882,0.613455,0.66773,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.25,0.464286,0.0,0.5,0.5,0.0,0.311429,0.0,1.0,0.450152
XU,-0.580639,19.646883,41.117793,21.470911,82.235587,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.0,5.5,1.0,0.5,1.0,1.0,233.5,213.6,400.0,868.13971,0.612907,0.357216,0.587397,0.613455,0.609152,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.0,0.785714,1.0,0.5,1.0,1.0,0.381429,0.068,1.0,0.438441
XV,-0.81978,21.470911,42.941821,21.470911,85.883642,1.0,0.5,1.0,0.0,1.0,5.0,0.5,1.0,0.0,1.0,0.5,5.0,1.0,0.5,1.0,1.0,448.0,234.6,400.0,1095.841039,0.45348,0.39038,0.613455,0.613455,0.636175,1.0,0.5,1.0,0.0,1.0,0.714286,0.5,1.0,0.0,1.0,0.5,0.714286,1.0,0.5,1.0,1.0,0.994286,0.173,1.0,0.773296
XW,-1.274007,40.853396,19.646883,21.470911,81.97119,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,1.0,0.0,448.0,200.0,400.0,1081.1,0.150662,0.742789,0.28067,0.613455,0.607194,1.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.5,0.214286,0.0,0.0,1.0,0.0,0.994286,0.0,1.0,0.751618
XX,-0.977061,0.0,21.470911,21.470911,42.941821,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5,2.5,0.0,0.0,1.0,1.0,448.0,200.0,400.0,1063.986673,0.348626,0.0,0.306727,0.613455,0.318088,1.0,0.0,0.0,0.0,0.0,0.285714,0.0,1.0,0.0,0.0,0.5,0.357143,0.0,0.0,1.0,1.0,0.994286,0.0,1.0,0.726451
XY,-0.828168,30.610456,52.081366,21.470911,104.162733,0.5,1.0,1.0,0.0,1.0,5.0,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,448.0,200.0,400.0,1063.298185,0.447888,0.556554,0.74402,0.613455,0.771576,0.5,1.0,1.0,0.0,1.0,0.714286,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.994286,0.0,1.0,0.725439
XZ,-1.147859,21.470911,42.941821,21.470911,85.883642,1.0,0.5,0.0,0.0,0.0,2.5,0.0,1.0,1.0,1.0,0.5,4.5,0.0,0.0,1.0,1.0,448.0,400.0,400.0,1248.075636,0.234761,0.39038,0.613455,0.613455,0.636175,1.0,0.5,0.0,0.0,0.0,0.357143,0.0,1.0,1.0,1.0,0.5,0.642857,0.0,0.0,1.0,1.0,0.994286,1.0,1.0,0.99717
X[,-0.828168,23.600847,45.071758,21.470911,90.143516,0.5,1.0,1.0,0.0,1.0,4.5,0.0,1.0,1.0,1.0,0.25,4.75,1.0,0.0,0.5,1.0,448.0,200.0,400.0,1048.0,0.447888,0.429106,0.643882,0.613455,0.66773,0.5,1.0,1.0,0.0,1.0,0.642857,0.0,1.0,1.0,1.0,0.25,0.678571,1.0,0.0,0.5,1.0,0.994286,0.0,1.0,0.702941
Y',-1.442261,19.0,49.610456,30.610456,99.220911,0.0,0.5,0.0,0.5,1.0,3.0,0.5,0.5,1.0,1.0,0.0,3.0,0.0,0.5,0.0,0.5,448.0,200.0,209.1,857.1,0.038493,0.345455,0.708721,0.874584,0.73497,0.0,0.5,0.0,0.5,1.0,0.428571,0.5,0.5,1.0,1.0,0.0,0.428571,0.0,0.5,0.0,0.5,0.994286,0.0,0.0455,0.422206
"Y,",-1.309704,21.470911,52.081366,30.610456,104.162733,0.5,0.5,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.5,0.0,1.0,0.5,0.0,448.0,200.0,209.1,857.1,0.126864,0.39038,0.74402,0.874584,0.771576,0.5,0.5,0.0,0.0,1.0,0.428571,1.0,0.0,0.0,1.0,0.0,0.357143,0.0,1.0,0.5,0.0,0.994286,0.0,0.0455,0.422206
